          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

 290    0.921 (0.0648)    0.767 -0.231 (0.0129)    1.268 -0.578 (0.0238)
 310    0.836 (0.0303)    0.783 -0.080 (0.0077)    0.956 -0.200 (0.0044)
 330    0.760 (0.0117)    0.775  0.021 (0.0152)    0.729  0.053 (0.0162)
 TyB    0.637 (0.0740)    0.809  0.258 (0.0132)    0.250  0.645 (0.0256)
 TyV    0.489 (0.1274)    0.757  0.401 (0.0071)   -0.113  1.003 (0.0178)
 HIP    0.453 (0.1336)    0.728  0.413 (0.0103)   -0.166  1.031 (0.0138)
 858    0.313 (0.1433)    0.591  0.417 (0.0234)   -0.312  1.042 (0.0065)


          Teff = 3750 K,  log g = 0.0,  [M/H] = -2.5

 bolo   0.428 (0.0755)    0.578  0.225 (0.0112)    0.091  0.562 (0.0004)
  u     0.666 (0.0052)    0.674  0.012 (0.0020)    0.649  0.029 (0.0016)
  v     0.694 (0.0140)    0.652 -0.063 (0.0102)    0.788 -0.157 (0.0130)
  b     0.731 (0.0384)    0.626 -0.156 (0.0176)    0.965 -0.391 (0.0249)
  y     0.753 (0.0449)    0.640 -0.170 (0.0139)    1.008 -0.424 (0.0220)
  U     0.677 (0.0034)    0.673 -0.005 (0.0046)    0.685 -0.013 (0.0048)
  B     0.727 (0.0337)    0.635 -0.138 (0.0157)    0.933 -0.344 (0.0221)
  V     0.746 (0.0398)    0.647 -0.150 (0.0120)    0.971 -0.374 (0.0192)
  R     0.663 (0.0092)    0.684  0.030 (0.0024)    0.618  0.076 (0.0022)
  I     0.552 (0.0545)    0.673  0.180 (0.0017)    0.282  0.451 (0.0093)
  J     0.425 (0.0907)    0.613  0.281 (0.0073)    0.003  0.703 (0.0063)
  K     0.257 (0.1116)    0.466  0.313 (0.0259)   -0.212  0.782 (0.0109)
  L     0.188 (0.0849)    0.346  0.237 (0.0198)   -0.167  0.592 (0.0084)
  M     0.169 (0.0622)    0.288  0.178 (0.0132)   -0.097  0.444 (0.0048)
  N     0.115 (0.0407)    0.194  0.119 (0.0079)   -0.063  0.297 (0.0025)
  Rc    0.690 (0.0058)    0.678 -0.018 (0.0033)    0.717 -0.045 (0.0041)
  Ic    0.602 (0.0377)    0.688  0.129 (0.0031)    0.407  0.324 (0.0088)
 230    1.377 (0.2809)    0.689 -1.032 (0.0596)    2.925 -2.579 (0.1079)
 250    1.120 (0.1565)    0.754 -0.548 (0.0206)    1.942 -1.371 (0.0468)
 270    0.942 (0.0784)    0.770 -0.258 (0.0025)    1.329 -0.645 (0.0148)
 290    0.824 (0.0329)    0.758 -0.099 (0.0036)    0.972 -0.247 (0.0019)
 310    0.716 (0.0048)    0.709 -0.011 (0.0020)    0.733 -0.027 (0.0015)
 330    0.668 (0.0046)    0.679  0.016 (0.0012)    0.644  0.041 (0.0019)
